"","DOI","metric","value","year","journal","journal2"
"4105","10.1111/j.1365-2664.2005.01038.x","Mendeley_groups",2,2005,"Journal of Applied Ecology","J Appl Ecol"
"4106","10.1111/j.1365-2664.2005.01038.x","Mendeley_readers",34,2005,"Journal of Applied Ecology","J Appl Ecol"
"4107","10.1111/j.0021-8901.2004.00912.x","Mendeley_groups",3,2004,"Journal of Applied Ecology","J Appl Ecol"
"4108","10.1111/j.0021-8901.2004.00912.x","Mendeley_readers",38,2004,"Journal of Applied Ecology","J Appl Ecol"
"4109","10.1111/j.1365-2664.2010.01786.x","CiteULike_bookmarks",1,2010,"Journal of Applied Ecology","J Appl Ecol"
"4110","10.1111/j.1365-2664.2010.01786.x","Mendeley_readers",23,2010,"Journal of Applied Ecology","J Appl Ecol"
"4111","10.1111/j.1365-2664.2010.01786.x","Mendeley_groups",1,2010,"Journal of Applied Ecology","J Appl Ecol"
"4112","10.1111/j.1365-2664.2010.01825.x","Mendeley_readers",28,2010,"Journal of Applied Ecology","J Appl Ecol"
"4113","10.1111/j.1365-2664.2007.01324.x","Mendeley_groups",1,2007,"Journal of Applied Ecology","J Appl Ecol"
"4114","10.1111/j.1365-2664.2007.01324.x","Mendeley_readers",28,2007,"Journal of Applied Ecology","J Appl Ecol"
"4115","10.1111/j.1365-2664.2008.01589.x","Mendeley_readers",24,2009,"Journal of Applied Ecology","J Appl Ecol"
"4116","10.1111/j.1365-2664.2007.01443.x","Mendeley_readers",30,2007,"Journal of Applied Ecology","J Appl Ecol"
"4117","10.1111/j.1365-2664.2007.01443.x","Mendeley_readers",30,2007,"Journal of Applied Ecology","J Appl Ecol"
"4118","10.1111/j.1365-2664.2007.01443.x","Mendeley_groups",4,2007,"Journal of Applied Ecology","J Appl Ecol"
"4119","10.1111/j.1365-2664.2007.01443.x","Mendeley_groups",4,2007,"Journal of Applied Ecology","J Appl Ecol"
"4120","10.1111/j.1365-2664.2007.01443.x","Mendeley_readers",30,2007,"Journal of Applied Ecology","J Appl Ecol"
"4121","10.1111/j.1365-2664.2007.01443.x","Mendeley_readers",30,2007,"Journal of Applied Ecology","J Appl Ecol"
"4122","10.1111/j.1365-2664.2007.01443.x","Mendeley_groups",4,2007,"Journal of Applied Ecology","J Appl Ecol"
"4123","10.1111/j.1365-2664.2007.01443.x","Mendeley_groups",4,2007,"Journal of Applied Ecology","J Appl Ecol"
"4124","10.1111/j.1365-2664.2007.01368.x","Mendeley_groups",1,2007,"Journal of Applied Ecology","J Appl Ecol"
"4125","10.1111/j.1365-2664.2007.01368.x","Mendeley_readers",26,2007,"Journal of Applied Ecology","J Appl Ecol"
"4126","10.1111/j.1365-2664.2008.01537.x","Mendeley_readers",31,2008,"Journal of Applied Ecology","J Appl Ecol"
"4127","10.1111/j.0021-8901.2004.00957.x","Mendeley_readers",37,2004,"Journal of Applied Ecology","J Appl Ecol"
"4128","10.1111/j.0021-8901.2004.00957.x","Mendeley_groups",2,2004,"Journal of Applied Ecology","J Appl Ecol"
"4129","10.1111/j.0021-8901.2004.00888.x","Mendeley_readers",37,2004,"Journal of Applied Ecology","J Appl Ecol"
"4130","10.1111/j.0021-8901.2004.00888.x","Mendeley_groups",1,2004,"Journal of Applied Ecology","J Appl Ecol"
"4131","10.1111/j.1365-2664.2004.00864.x","Mendeley_readers",37,2004,"Journal of Applied Ecology","J Appl Ecol"
"4132","10.1111/j.1365-2664.2004.00864.x","Mendeley_groups",1,2004,"Journal of Applied Ecology","J Appl Ecol"
"4133","10.1111/j.1365-2664.2004.00978.x","Mendeley_readers",36,2005,"Journal of Applied Ecology","J Appl Ecol"
"4134","10.1111/j.1365-2664.2004.00978.x","CiteULike_bookmarks",2,2005,"Journal of Applied Ecology","J Appl Ecol"
"4135","10.1111/j.1365-2664.2005.01010.x","Mendeley_groups",1,2005,"Journal of Applied Ecology","J Appl Ecol"
"4136","10.1111/j.1365-2664.2005.01010.x","Mendeley_readers",28,2005,"Journal of Applied Ecology","J Appl Ecol"
"4137","10.1111/j.1365-2664.2011.01981.x","PLoSsearch_mentions",1,2011,"Journal of Applied Ecology","J Appl Ecol"
"4138","10.1111/j.1365-2664.2011.01981.x","Mendeley_readers",21,2011,"Journal of Applied Ecology","J Appl Ecol"
"4139","10.1046/j.1365-2664.2001.00608.x","Mendeley_groups",1,2001,"Journal of Applied Ecology","J Appl Ecol"
"4140","10.1046/j.1365-2664.2001.00608.x","Mendeley_readers",8,2001,"Journal of Applied Ecology","J Appl Ecol"
"4141","10.1111/j.1365-2664.2010.01831.x","Mendeley_groups",3,2010,"Journal of Applied Ecology","J Appl Ecol"
"4142","10.1111/j.1365-2664.2010.01831.x","CiteULike_bookmarks",1,2010,"Journal of Applied Ecology","J Appl Ecol"
"4143","10.1111/j.1365-2664.2010.01831.x","Mendeley_readers",24,2010,"Journal of Applied Ecology","J Appl Ecol"
"4144","10.1111/j.1365-2664.2006.01262.x","Mendeley_readers",33,2007,"Journal of Applied Ecology","J Appl Ecol"
"4145","10.1046/j.1365-2664.2002.00698.x","CiteULike_bookmarks",1,2002,"Journal of Applied Ecology","J Appl Ecol"
"4146","10.1046/j.1365-2664.2002.00698.x","Mendeley_readers",29,2002,"Journal of Applied Ecology","J Appl Ecol"
"4147","10.1046/j.1365-2664.2002.00698.x","Mendeley_groups",2,2002,"Journal of Applied Ecology","J Appl Ecol"
"4148","10.1046/j.1365-2664.1998.00313.x","Mendeley_readers",41,1998,"Journal of Applied Ecology","J Appl Ecol"
"4149","10.1046/j.1365-2664.1998.00313.x","Mendeley_groups",1,1998,"Journal of Applied Ecology","J Appl Ecol"
"4150","10.1046/j.1365-2664.2003.00830.x","CiteULike_bookmarks",1,2003,"Journal of Applied Ecology","J Appl Ecol"
"4151","10.1111/j.1365-2664.2008.01553.x","Mendeley_readers",28,2008,"Journal of Applied Ecology","J Appl Ecol"
"4152","10.1111/j.1365-2664.2008.01553.x","CiteULike_bookmarks",1,2008,"Journal of Applied Ecology","J Appl Ecol"
"4153","10.1111/j.1365-2664.2008.01468.x","Mendeley_groups",2,2008,"Journal of Applied Ecology","J Appl Ecol"
"4154","10.1111/j.1365-2664.2008.01468.x","Mendeley_readers",31,2008,"Journal of Applied Ecology","J Appl Ecol"
"4155","10.1111/j.1365-2664.2008.01468.x","PLoSsearch_mentions",2,2008,"Journal of Applied Ecology","J Appl Ecol"
"4156","10.1111/j.1365-2664.2009.01624.x","CiteULike_bookmarks",1,2009,"Journal of Applied Ecology","J Appl Ecol"
"4157","10.1111/j.1365-2664.2009.01624.x","Mendeley_groups",1,2009,"Journal of Applied Ecology","J Appl Ecol"
"4158","10.1111/j.1365-2664.2009.01624.x","Mendeley_readers",29,2009,"Journal of Applied Ecology","J Appl Ecol"
"4159","10.1111/j.1365-2664.2009.01683.x","Mendeley_readers",29,2009,"Journal of Applied Ecology","J Appl Ecol"
"4160","10.1111/j.1365-2664.2005.01092.x","Mendeley_groups",1,2005,"Journal of Applied Ecology","J Appl Ecol"
"4161","10.1111/j.1365-2664.2005.01092.x","Mendeley_readers",35,2005,"Journal of Applied Ecology","J Appl Ecol"
"4162","10.1111/j.1365-2664.2005.01079.x","Mendeley_readers",27,2005,"Journal of Applied Ecology","J Appl Ecol"
"4163","10.1111/j.1365-2664.2005.01079.x","CiteULike_bookmarks",2,2005,"Journal of Applied Ecology","J Appl Ecol"
"4164","10.1111/j.1365-2664.2011.02034.x","PLoSsearch_mentions",1,2011,"Journal of Applied Ecology","J Appl Ecol"
"4165","10.1111/j.1365-2664.2011.02034.x","CiteULike_bookmarks",3,2011,"Journal of Applied Ecology","J Appl Ecol"
"4166","10.1111/j.1365-2664.2011.02034.x","Mendeley_readers",23,2011,"Journal of Applied Ecology","J Appl Ecol"
"4167","10.1111/j.1365-2664.2010.01944.x","Mendeley_readers",23,2011,"Journal of Applied Ecology","J Appl Ecol"
"4168","10.1111/j.1365-2664.2011.01997.x","Mendeley_readers",23,2011,"Journal of Applied Ecology","J Appl Ecol"
"4169","10.1111/j.1365-2664.2011.01997.x","Mendeley_groups",1,2011,"Journal of Applied Ecology","J Appl Ecol"
"4170","10.1111/j.1365-2664.2011.01997.x","CiteULike_bookmarks",2,2011,"Journal of Applied Ecology","J Appl Ecol"
"4171","10.1111/j.1365-2664.2009.01747.x","Mendeley_groups",2,2010,"Journal of Applied Ecology","J Appl Ecol"
"4172","10.1111/j.1365-2664.2009.01747.x","Mendeley_readers",24,2010,"Journal of Applied Ecology","J Appl Ecol"
"4173","10.1111/j.1365-2664.2009.01747.x","Research Blogging_blogs",1,2010,"Journal of Applied Ecology","J Appl Ecol"
"4174","10.1111/j.1365-2664.2010.01854.x","CiteULike_bookmarks",1,2010,"Journal of Applied Ecology","J Appl Ecol"
"4175","10.1111/j.1365-2664.2010.01854.x","Mendeley_readers",25,2010,"Journal of Applied Ecology","J Appl Ecol"
"4176","10.1111/j.1365-2664.2010.01854.x","Mendeley_groups",3,2010,"Journal of Applied Ecology","J Appl Ecol"
"4177","10.1046/j.1365-2664.2000.00506.x","Mendeley_groups",4,2000,"Journal of Applied Ecology","J Appl Ecol"
"4178","10.1046/j.1365-2664.2000.00506.x","Mendeley_readers",38,2000,"Journal of Applied Ecology","J Appl Ecol"
"4179","10.1046/j.1365-2664.2000.00573.x","CiteULike_bookmarks",1,2000,"Journal of Applied Ecology","J Appl Ecol"
"4180","10.1046/j.1365-2664.2000.00573.x","Mendeley_groups",1,2000,"Journal of Applied Ecology","J Appl Ecol"
"4181","10.1046/j.1365-2664.2000.00573.x","Mendeley_readers",38,2000,"Journal of Applied Ecology","J Appl Ecol"
"4182","10.1046/j.1365-2664.2003.00808.x","Mendeley_groups",1,2003,"Journal of Applied Ecology","J Appl Ecol"
"4183","10.1046/j.1365-2664.2003.00808.x","CiteULike_bookmarks",1,2003,"Journal of Applied Ecology","J Appl Ecol"
"4184","10.1046/j.1365-2664.2003.00808.x","Mendeley_readers",36,2003,"Journal of Applied Ecology","J Appl Ecol"
"4185","10.1046/j.1365-2664.2003.00775.x","Mendeley_readers",31,2003,"Journal of Applied Ecology","J Appl Ecol"
"4186","10.1046/j.1365-2664.2003.00775.x","Mendeley_groups",1,2003,"Journal of Applied Ecology","J Appl Ecol"
"4187","10.1111/j.1365-2664.2006.01219.x","Mendeley_groups",2,2006,"Journal of Applied Ecology","J Appl Ecol"
"4188","10.1111/j.1365-2664.2006.01219.x","CiteULike_bookmarks",3,2006,"Journal of Applied Ecology","J Appl Ecol"
"4189","10.1111/j.1365-2664.2006.01219.x","Mendeley_readers",33,2006,"Journal of Applied Ecology","J Appl Ecol"
"4190","10.1111/j.0021-8901.2004.00924.x","Mendeley_readers",35,2004,"Journal of Applied Ecology","J Appl Ecol"
"4191","10.1111/j.0021-8901.2004.00937.x","Wikipedia_mentions",1,2004,"Journal of Applied Ecology","J Appl Ecol"
"4192","10.1111/j.0021-8901.2004.00937.x","Mendeley_readers",35,2004,"Journal of Applied Ecology","J Appl Ecol"
"4193","10.1111/j.0021-8901.2004.00937.x","Mendeley_groups",1,2004,"Journal of Applied Ecology","J Appl Ecol"
"4194","10.1046/j.1365-2664.2001.00626.x","Mendeley_readers",13,2001,"Journal of Applied Ecology","J Appl Ecol"
"4195","10.1046/j.1365-2664.2001.00639.x","Mendeley_groups",2,2001,"Journal of Applied Ecology","J Appl Ecol"
"4196","10.1046/j.1365-2664.2001.00639.x","Mendeley_readers",33,2001,"Journal of Applied Ecology","J Appl Ecol"
"4197","10.1111/j.1365-2664.2009.01667.x","Mendeley_readers",1,2009,"Journal of Applied Ecology","J Appl Ecol"
"4198","10.1111/j.1365-2664.2009.01667.x","CiteULike_bookmarks",2,2009,"Journal of Applied Ecology","J Appl Ecol"
"4199","10.1111/j.1365-2664.2009.01685.x","Mendeley_readers",28,2009,"Journal of Applied Ecology","J Appl Ecol"
"4200","10.1111/j.1365-2664.2009.01685.x","Mendeley_groups",1,2009,"Journal of Applied Ecology","J Appl Ecol"
"4201","10.1111/j.1365-2664.2008.01583.x","Mendeley_readers",21,2009,"Journal of Applied Ecology","J Appl Ecol"
"4202","10.1046/j.1365-2664.1999.00378.x","Mendeley_groups",1,1999,"Journal of Applied Ecology","J Appl Ecol"
"4203","10.1046/j.1365-2664.1999.00378.x","Mendeley_readers",30,1999,"Journal of Applied Ecology","J Appl Ecol"
"4204","10.1111/j.1365-2664.2007.01320.x","Mendeley_groups",1,2007,"Journal of Applied Ecology","J Appl Ecol"
"4205","10.1111/j.1365-2664.2007.01320.x","Mendeley_readers",31,2007,"Journal of Applied Ecology","J Appl Ecol"
"4206","10.1111/j.0021-8901.2004.00925.x","Mendeley_readers",30,2004,"Journal of Applied Ecology","J Appl Ecol"
"4207","10.1111/j.0021-8901.2004.00925.x","Mendeley_groups",2,2004,"Journal of Applied Ecology","J Appl Ecol"
"4208","10.1111/j.1365-2664.2006.01229.x","Mendeley_readers",32,2006,"Journal of Applied Ecology","J Appl Ecol"
"4209","10.1111/j.1365-2664.2006.01229.x","Mendeley_groups",1,2006,"Journal of Applied Ecology","J Appl Ecol"
"4210","10.1111/j.1365-2664.2006.01139.x","Mendeley_readers",1,2006,"Journal of Applied Ecology","J Appl Ecol"
"4211","10.1111/j.1365-2664.2006.01139.x","CiteULike_bookmarks",1,2006,"Journal of Applied Ecology","J Appl Ecol"
"4212","10.1111/j.1365-2664.2010.01807.x","Mendeley_readers",20,2010,"Journal of Applied Ecology","J Appl Ecol"
"4213","10.1111/j.1365-2664.2010.01807.x","Mendeley_groups",2,2010,"Journal of Applied Ecology","J Appl Ecol"
"4214","10.1111/j.1365-2664.2010.01807.x","CiteULike_bookmarks",1,2010,"Journal of Applied Ecology","J Appl Ecol"
"4215","10.1111/j.1365-2664.2010.01807.x","Research Blogging_blogs",1,2010,"Journal of Applied Ecology","J Appl Ecol"
"4216","10.1111/j.1365-2664.2009.01766.x","Mendeley_groups",1,2010,"Journal of Applied Ecology","J Appl Ecol"
"4217","10.1111/j.1365-2664.2009.01766.x","Mendeley_readers",21,2010,"Journal of Applied Ecology","J Appl Ecol"
"4218","10.1111/j.1365-2664.2010.01811.x","Mendeley_readers",1,2010,"Journal of Applied Ecology","J Appl Ecol"
"4219","10.1111/j.1365-2664.2010.01811.x","CiteULike_bookmarks",1,2010,"Journal of Applied Ecology","J Appl Ecol"
"4220","10.1111/j.1365-2664.2010.01804.x","Mendeley_groups",1,2010,"Journal of Applied Ecology","J Appl Ecol"
"4221","10.1111/j.1365-2664.2010.01804.x","Mendeley_readers",21,2010,"Journal of Applied Ecology","J Appl Ecol"
"4222","10.1111/j.1365-2664.2010.01804.x","CiteULike_bookmarks",1,2010,"Journal of Applied Ecology","J Appl Ecol"
"4223","10.1111/j.1365-2664.2009.01767.x","CiteULike_bookmarks",1,2010,"Journal of Applied Ecology","J Appl Ecol"
"4224","10.1111/j.1365-2664.2009.01767.x","Mendeley_groups",2,2010,"Journal of Applied Ecology","J Appl Ecol"
"4225","10.1111/j.1365-2664.2009.01767.x","Mendeley_readers",25,2010,"Journal of Applied Ecology","J Appl Ecol"
"4226","10.1111/j.1365-2664.2009.01741.x","Mendeley_readers",26,2010,"Journal of Applied Ecology","J Appl Ecol"
"4227","10.1111/j.1365-2664.2009.01741.x","Mendeley_groups",1,2010,"Journal of Applied Ecology","J Appl Ecol"
"4228","10.1111/j.1365-2664.2005.01084.x","Mendeley_readers",33,2005,"Journal of Applied Ecology","J Appl Ecol"
"4229","10.1111/j.1365-2664.2005.01084.x","Mendeley_groups",1,2005,"Journal of Applied Ecology","J Appl Ecol"
"4230","10.1111/j.1365-2664.2004.00990.x","Mendeley_readers",3,2005,"Journal of Applied Ecology","J Appl Ecol"
"4231","10.1111/j.1365-2664.2004.00990.x","Wikipedia_mentions",1,2005,"Journal of Applied Ecology","J Appl Ecol"
"4232","10.1111/j.1365-2664.2004.00990.x","Mendeley_groups",1,2005,"Journal of Applied Ecology","J Appl Ecol"
"4233","10.1111/j.1365-2664.2011.02062.x","Mendeley_readers",9,2011,"Journal of Applied Ecology","J Appl Ecol"
"4234","10.1111/j.1365-2664.2008.01560.x","CiteULike_bookmarks",2,2008,"Journal of Applied Ecology","J Appl Ecol"
"4235","10.1111/j.1365-2664.2008.01560.x","Mendeley_readers",29,2008,"Journal of Applied Ecology","J Appl Ecol"
"4236","10.1111/j.1365-2664.2008.01560.x","Mendeley_groups",2,2008,"Journal of Applied Ecology","J Appl Ecol"
"4237","10.1111/j.1365-2664.2008.01494.x","Mendeley_readers",23,2008,"Journal of Applied Ecology","J Appl Ecol"
"4238","10.1111/j.1365-2664.2008.01494.x","Mendeley_groups",1,2008,"Journal of Applied Ecology","J Appl Ecol"
"4239","10.1111/j.1365-2664.2009.01700.x","Mendeley_groups",2,2009,"Journal of Applied Ecology","J Appl Ecol"
"4240","10.1111/j.1365-2664.2009.01700.x","Mendeley_readers",19,2009,"Journal of Applied Ecology","J Appl Ecol"
"4241","10.1046/j.1365-2664.2002.00745.x","CiteULike_bookmarks",1,2002,"Journal of Applied Ecology","J Appl Ecol"
"4242","10.1046/j.1365-2664.2002.00745.x","CiteULike_bookmarks",1,2002,"Journal of Applied Ecology","J Appl Ecol"
"4243","10.1046/j.1365-2664.2002.00745.x","Mendeley_groups",3,2002,"Journal of Applied Ecology","J Appl Ecol"
"4244","10.1046/j.1365-2664.2002.00745.x","Mendeley_groups",3,2002,"Journal of Applied Ecology","J Appl Ecol"
"4245","10.1046/j.1365-2664.2002.00745.x","CiteULike_bookmarks",1,2002,"Journal of Applied Ecology","J Appl Ecol"
"4246","10.1046/j.1365-2664.2002.00745.x","CiteULike_bookmarks",1,2002,"Journal of Applied Ecology","J Appl Ecol"
"4247","10.1046/j.1365-2664.2002.00745.x","Mendeley_groups",3,2002,"Journal of Applied Ecology","J Appl Ecol"
"4248","10.1046/j.1365-2664.2002.00745.x","Mendeley_groups",3,2002,"Journal of Applied Ecology","J Appl Ecol"
"4249","10.1046/j.1365-2664.2002.00745.x","Mendeley_readers",28,2002,"Journal of Applied Ecology","J Appl Ecol"
"4250","10.1046/j.1365-2664.2002.00745.x","Mendeley_readers",28,2002,"Journal of Applied Ecology","J Appl Ecol"
"4251","10.1046/j.1365-2664.2002.00745.x","Mendeley_readers",28,2002,"Journal of Applied Ecology","J Appl Ecol"
"4252","10.1046/j.1365-2664.2002.00745.x","Mendeley_readers",28,2002,"Journal of Applied Ecology","J Appl Ecol"
"4253","10.1046/j.1365-2664.2002.00748.x","Mendeley_readers",35,2002,"Journal of Applied Ecology","J Appl Ecol"
"4254","10.1046/j.1365-2664.1998.00295.x","Mendeley_groups",2,1998,"Journal of Applied Ecology","J Appl Ecol"
"4255","10.1046/j.1365-2664.1998.00295.x","Mendeley_readers",37,1998,"Journal of Applied Ecology","J Appl Ecol"
"4256","10.1046/j.1365-2664.2000.00537.x","Mendeley_readers",16,2000,"Journal of Applied Ecology","J Appl Ecol"
"4257","10.1046/j.1365-2664.2003.00839.x","Mendeley_readers",34,2003,"Journal of Applied Ecology","J Appl Ecol"
"4258","10.1111/j.1365-2664.2006.01268.x","Mendeley_readers",30,2007,"Journal of Applied Ecology","J Appl Ecol"
"4259","10.1111/j.1365-2664.2006.01268.x","CiteULike_bookmarks",2,2007,"Journal of Applied Ecology","J Appl Ecol"
"4260","10.1111/j.0021-8901.2004.00941.x","Mendeley_readers",33,2004,"Journal of Applied Ecology","J Appl Ecol"
"4261","10.1111/j.0021-8901.2004.00966.x","Mendeley_groups",4,2004,"Journal of Applied Ecology","J Appl Ecol"
"4262","10.1111/j.0021-8901.2004.00966.x","Mendeley_readers",27,2004,"Journal of Applied Ecology","J Appl Ecol"
"4263","10.1046/j.1365-2664.2001.00603.x","CiteULike_bookmarks",2,2001,"Journal of Applied Ecology","J Appl Ecol"
"4264","10.1046/j.1365-2664.2001.00603.x","Mendeley_readers",35,2001,"Journal of Applied Ecology","J Appl Ecol"
"4265","10.1111/j.1365-2664.2006.01224.x","Mendeley_readers",31,2006,"Journal of Applied Ecology","J Appl Ecol"
"4266","10.1111/j.1365-2664.2006.01224.x","Mendeley_readers",31,2006,"Journal of Applied Ecology","J Appl Ecol"
"4267","10.1111/j.1365-2664.2006.01224.x","Mendeley_readers",31,2006,"Journal of Applied Ecology","J Appl Ecol"
"4268","10.1111/j.1365-2664.2006.01224.x","Mendeley_readers",31,2006,"Journal of Applied Ecology","J Appl Ecol"
"4269","10.1111/j.1365-2664.2006.01183.x","Mendeley_groups",3,2006,"Journal of Applied Ecology","J Appl Ecol"
"4270","10.1111/j.1365-2664.2006.01183.x","Mendeley_readers",25,2006,"Journal of Applied Ecology","J Appl Ecol"
"4271","10.1111/j.1365-2664.2005.01059.x","CiteULike_bookmarks",2,2005,"Journal of Applied Ecology","J Appl Ecol"
"4272","10.1111/j.1365-2664.2005.01059.x","Mendeley_groups",2,2005,"Journal of Applied Ecology","J Appl Ecol"
"4273","10.1111/j.1365-2664.2005.01059.x","Mendeley_readers",27,2005,"Journal of Applied Ecology","J Appl Ecol"
"4274","10.1111/j.1365-2664.2005.01018.x","Mendeley_readers",26,2005,"Journal of Applied Ecology","J Appl Ecol"
"4275","10.1111/j.1365-2664.2005.01018.x","Mendeley_groups",1,2005,"Journal of Applied Ecology","J Appl Ecol"
"4276","10.2307/2404755","Mendeley_readers",5,1996,"The Journal of Applied Ecology","J Appl Ecol"
"4277","10.2307/2404755","Mendeley_readers",5,1996,"The Journal of Applied Ecology","J Appl Ecol"
"4278","10.2307/2404755","Mendeley_readers",5,1996,"The Journal of Applied Ecology","J Appl Ecol"
"4279","10.2307/2404755","CiteULike_bookmarks",1,1996,"The Journal of Applied Ecology","J Appl Ecol"
"4280","10.2307/2404755","CiteULike_bookmarks",1,1996,"The Journal of Applied Ecology","J Appl Ecol"
"4281","10.2307/2404755","CiteULike_bookmarks",1,1996,"The Journal of Applied Ecology","J Appl Ecol"
"4282","10.2307/2404755","CiteULike_bookmarks",1,1996,"The Journal of Applied Ecology","J Appl Ecol"
"4283","10.2307/2404755","CiteULike_bookmarks",1,1996,"The Journal of Applied Ecology","J Appl Ecol"
"4284","10.2307/2404755","CiteULike_bookmarks",1,1996,"The Journal of Applied Ecology","J Appl Ecol"
"4285","10.2307/2404755","Mendeley_readers",5,1996,"The Journal of Applied Ecology","J Appl Ecol"
"4286","10.2307/2404755","Mendeley_readers",5,1996,"The Journal of Applied Ecology","J Appl Ecol"
"4287","10.2307/2404755","Mendeley_readers",5,1996,"The Journal of Applied Ecology","J Appl Ecol"
"4288","10.2307/2404755","CiteULike_bookmarks",1,1996,"The Journal of Applied Ecology","J Appl Ecol"
"4289","10.2307/2404755","CiteULike_bookmarks",1,1996,"The Journal of Applied Ecology","J Appl Ecol"
"4290","10.2307/2404755","CiteULike_bookmarks",1,1996,"The Journal of Applied Ecology","J Appl Ecol"
"4291","10.2307/2404755","Mendeley_readers",5,1996,"The Journal of Applied Ecology","J Appl Ecol"
"4292","10.2307/2404755","Mendeley_readers",5,1996,"The Journal of Applied Ecology","J Appl Ecol"
"4293","10.2307/2404755","Mendeley_readers",5,1996,"The Journal of Applied Ecology","J Appl Ecol"
"4294","10.1111/j.1365-2664.2008.01480.x","Mendeley_readers",28,2008,"Journal of Applied Ecology","J Appl Ecol"
"4295","10.1111/j.1365-2664.2008.01480.x","Mendeley_groups",1,2008,"Journal of Applied Ecology","J Appl Ecol"
"4296","10.1111/j.1365-2664.2008.01476.x","Mendeley_readers",22,2008,"Journal of Applied Ecology","J Appl Ecol"
"4297","10.1111/j.1365-2664.2008.01502.x","Mendeley_groups",1,2008,"Journal of Applied Ecology","J Appl Ecol"
"4298","10.1111/j.1365-2664.2008.01502.x","Mendeley_readers",25,2008,"Journal of Applied Ecology","J Appl Ecol"
"4299","10.1111/j.1365-2664.2010.01789.x","Mendeley_readers",21,2010,"Journal of Applied Ecology","J Appl Ecol"
"4300","10.1111/j.1365-2664.2010.01789.x","Mendeley_groups",2,2010,"Journal of Applied Ecology","J Appl Ecol"
"4301","10.1111/j.1365-2664.2009.01752.x","Mendeley_readers",22,2010,"Journal of Applied Ecology","J Appl Ecol"
"4302","10.1111/j.1365-2664.2009.01752.x","Mendeley_groups",2,2010,"Journal of Applied Ecology","J Appl Ecol"
"4303","10.1111/j.1365-2664.2009.01732.x","Mendeley_readers",26,2009,"Journal of Applied Ecology","J Appl Ecol"
"4304","10.1111/j.1365-2664.2009.01732.x","CiteULike_bookmarks",1,2009,"Journal of Applied Ecology","J Appl Ecol"
"4305","10.1111/j.1365-2664.2009.01694.x","Mendeley_readers",1,2009,"Journal of Applied Ecology","J Appl Ecol"
"4306","10.1111/j.1365-2664.2009.01694.x","CiteULike_bookmarks",1,2009,"Journal of Applied Ecology","J Appl Ecol"
"4307","10.1111/j.1365-2664.2010.01920.x","Mendeley_readers",21,2011,"Journal of Applied Ecology","J Appl Ecol"
"4308","10.1111/j.1365-2664.2010.01920.x","Mendeley_groups",2,2011,"Journal of Applied Ecology","J Appl Ecol"
"4309","10.1111/j.1365-2664.2011.01989.x","Mendeley_readers",21,2011,"Journal of Applied Ecology","J Appl Ecol"
"4310","10.1111/j.1365-2664.2011.01958.x","Mendeley_readers",21,2011,"Journal of Applied Ecology","J Appl Ecol"
"4311","10.1111/j.1365-2664.2011.01958.x","CiteULike_bookmarks",1,2011,"Journal of Applied Ecology","J Appl Ecol"
"4312","10.1111/j.1365-2664.2011.01958.x","Mendeley_groups",1,2011,"Journal of Applied Ecology","J Appl Ecol"
"4313","10.1046/j.1365-2664.2003.00822.x","Mendeley_readers",29,2003,"Journal of Applied Ecology","J Appl Ecol"
"4314","10.1046/j.1365-2664.2003.00822.x","Mendeley_groups",1,2003,"Journal of Applied Ecology","J Appl Ecol"
"4315","10.1111/j.1365-2664.2007.01299.x","Mendeley_groups",1,2007,"Journal of Applied Ecology","J Appl Ecol"
"4316","10.1111/j.1365-2664.2007.01299.x","Mendeley_readers",29,2007,"Journal of Applied Ecology","J Appl Ecol"
"4317","10.1046/j.1365-2664.1999.00462.x","Mendeley_readers",31,1999,"Journal of Applied Ecology","J Appl Ecol"
"4318","10.1046/j.1365-2664.1999.00462.x","Mendeley_groups",1,1999,"Journal of Applied Ecology","J Appl Ecol"
"4319","10.1046/j.1365-2664.2001.00621.x","Mendeley_groups",1,2001,"Journal of Applied Ecology","J Appl Ecol"
"4320","10.1046/j.1365-2664.2001.00621.x","Mendeley_readers",34,2001,"Journal of Applied Ecology","J Appl Ecol"
"4321","10.1046/j.1365-2664.2001.00616.x","CiteULike_bookmarks",1,2001,"Journal of Applied Ecology","J Appl Ecol"
"4322","10.1046/j.1365-2664.2001.00616.x","Mendeley_groups",2,2001,"Journal of Applied Ecology","J Appl Ecol"
"4323","10.1046/j.1365-2664.2001.00616.x","Mendeley_readers",27,2001,"Journal of Applied Ecology","J Appl Ecol"
"4324","10.1046/j.1365-2664.2001.00665.x","Mendeley_readers",34,2002,"Journal of Applied Ecology","J Appl Ecol"
"4325","10.1111/j.0021-8901.2004.00984.x","Mendeley_readers",32,2004,"Journal of Applied Ecology","J Appl Ecol"
"4326","10.1111/j.1365-2664.2004.00867.x","Mendeley_groups",1,2004,"Journal of Applied Ecology","J Appl Ecol"
"4327","10.1111/j.1365-2664.2004.00867.x","Mendeley_readers",21,2004,"Journal of Applied Ecology","J Appl Ecol"
"4328","10.1111/j.0021-8901.2004.00954.x","Wikipedia_mentions",2,2004,"Journal of Applied Ecology","J Appl Ecol"
"4329","10.1111/j.0021-8901.2004.00954.x","Mendeley_readers",30,2004,"Journal of Applied Ecology","J Appl Ecol"
"4330","10.1111/j.1365-2664.2006.01216.x","Mendeley_groups",1,2006,"Journal of Applied Ecology","J Appl Ecol"
